SITE NAME,GLOBAL ID,SITE_TYPE,STATUS,ADDRESS,CITY,LATITUDE,LONGITUDE
SOIL RECYCLING FACILITY,L10002055229,LAND DISPOSAL SITE,OPEN,1820 JAMES,BAKERSFIELD,35.4551926,-119.0418816
SOIL SAFE - ADELANTO SOIL RECYCLING CENTER,L10008643443,LAND DISPOSAL SITE,OPEN - OPERATING,12328 HIBISCUS AVE,ADELANTO,34.567492,-117.395399
SOIL TREATMENT FACILITY,L10007882659,LAND DISPOSAL SITE,OPEN - CLOSING/WITH MONITORING,11611  RIVERSIDE DRIVE,LAKESIDE,32.861378,-116.941761
"SOIL TREATMENT, CDE DEVORE",L10002553643,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,DEVORE ROAD AND GLEN HELEN BLV,DEVORE,34.2085,-117.4025
"SOIL TREATMENT, DEVORE",L10004489402,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,2590 GLEN HELEN,DEVORE,34.209545,-117.408589
"SOIL TREATMENT, RANCHO CUCAMON",L10008158095,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,12167 ARROW ROUTE,RANCHO CUCAMONGA,34.0991,-117.5405
"SOIL TREATMENT, ROMOLAND",L10003942515,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,27126 WATSON ROAD,ROMOLAND,33.750667,-117.18714
"SOIL TREATMENT, ROMOLAND",L10009809281,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,27126 WATSON ROAD,ROMOLAND,33.750667,-117.18714
"SOIL TREATMENT, SAN BERNARDINO",L10002873977,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,1880 E. RIVERVIEW DR.,SAN BERNARDINO,34.081276,-117.248401
"SOIL TREATMENT, SAN BERNARDINO",L10002413142,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,"TIPPECANOE AVE, NORTH OF SAN BERNARDINO RD., WEST OF RIVERVIEW DRIVE",SAN BERNARDINO,34.0801,-117.2588
"SOILREM CORP, INC",L10001342655,LAND DISPOSAL SITE,OPEN,408 PACHECO,BAKERSFIELD,35.310364,-119.006555
SOLANA BEACH BURN SITE,L10001139996,LAND DISPOSAL SITE,OPEN - CLOSING/WITH MONITORING,,SOLANA BEACH,33.00339035,-117.2469385
SOLANO CLASS III DISPOSAL,L10005407108,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,KILDEER COURT AND POTRERO HILLS LANE,SUISUN CITY,38.2263494,-121.9776284
SOLEDAD MOUNTAIN PROJECT (GOLDEN QUEEN),L10001283834,LAND DISPOSAL SITE,OPEN - OPERATING,2818 SILVER QUEEN ROAD,MOJAVE,34.993083,-118.193673
SOLEDAD TITANIUM MINE,L10001218535,LAND DISPOSAL SITE,OPEN - VERIFICATION MONITORING,ANGELES NATIONAL FOREST,ANGELES FOREST,34.42945999,-118.3725224
SOLID WASTE DISPOSAL SITE PETROLEUM LANDFILL,L10001581143,LAND DISPOSAL SITE,OPEN,CLASS III LANDFILL,PETALUMA,38.23006064,-122.6078215
SOMERS RANCH COMPOST FACILITY,T10000005295,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,101 HOPPER CANYON ROAD,FILLMORE,34.39072687,-118.8482943
SONOMA COUNTY AIRPORT RD BURN DUMP,L10007212098,LAND DISPOSAL SITE,OPEN,SLUSSER,WINDSOR,38.5069713,-122.8242302
SONOMA COUNTY ANNAPOLIS SWDS,L10006579329,LAND DISPOSAL SITE,OPEN,33551 ANNAPOLIS,ANNAPOLIS,38.71823,-123.366558
SONOMA COUNTY CENTRAL SWDS,L10004060684,LAND DISPOSAL SITE,OPEN - OPERATING,500 MECHAM ROAD,PETALUMA,38.30089979,-122.751317
SONOMA COUNTY GUERNEVILLE SWDS,L10002568657,LAND DISPOSAL SITE,OPEN,13450 POCKET,GUERNEVILLE,38.498895,-122.989526
SONOMA COUNTY HEALDSBURG SWDS,L10006982213,LAND DISPOSAL SITE,OPEN,166 ALEXANDER VALLEY,HEALDSBURG,38.65104751,-122.8589058
SONOMA COUNTY OCCIDENTAL TRANSFER STATION,SL0609780259,LAND DISPOSAL SITE,OPEN,4985 STOETZ LANE,SEBASTOPOL,38.4332,-122.9341
SONOMA COUNTY ROBLAR SWDS,L10004129618,LAND DISPOSAL SITE,OPEN,7175 ROBLAR,COTATI,38.32017818,-122.8012276
SONOMA DEVELOPMENTAL CENTER (AKA SONOMA STATE HOSPITAL),L10004613405,LAND DISPOSAL SITE,OPEN,15000 ARNOLD DRIVE,ELDRIDGE,38.34547318,-122.5190617
SOUTH BAY BURN SITE,L10008566345,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,PALM & FREEWAY 805,SAN DIEGO,32.58431941,-117.0383191
SOUTH BAY OUTFALL DISPOSAL,L10001097514,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,TIJUANA RIVER VALLEY,SAN DIEGO,32.55144353,-117.1006966
SOUTH CHOLLAS LANDFILL,L10001927106,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,2781 CAMINITO CHOLLAS,SAN DIEGO,32.734738,-117.0672906
SOUTH KERN INDUSTRIAL CENTER COMPOSTING FACILITY,L10003906752,LAND DISPOSAL SITE,OPEN - OPERATING,19855 SOUTH LAKE ROAD,TAFT,35.13070334,-119.2436976
SOUTH MIRAMAR LANDFILL,L10003830787,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,KEARNY MESA-SECTIONS 25/26,SAN DIEGO,32.841954,-117.156395
SOUTH TORRANCE DUMP (DISPOSAL GARDENS),T10000004936,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,NORTH FLANK OF PALOS VERDES HILLS,TORRANCE,33.79352569,-118.3428175
SOUTHEAST REGIONAL MUNICIPAL SOLID WASTE LANDFILL,L10006130984,LAND DISPOSAL SITE,OPEN,12716 E. DINUBA AVE,SELMA,36.59275556,-119.5598391
SOUTHEAST RESOURCE RECOVERY FACILITY,T10000005498,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,120 HENRY FORD AVENUE,TERMINAL ISLAND,33.75916115,-118.2399706
SOUTHERN CALIFORNIA LANDSCAPE SUPPLY COMPOSTING FAC,T10000003523,LAND DISPOSAL SITE,OPEN - OPERATING,17520 BRIDGE STREET,LAKEVIEW,33.86614844,-117.0461404
SOUTHGATE CITY LANDFILL,T10000009339,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,10200 MILLER WAY,SOUTHGATE,33.93555,-118.17363
SOUTHWEST CONSERVATION INC.,T10000009326,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,20201 S. MAIN STREET,CARSON,33.84791,-118.2821
SOUTHWEST HIDE CO,L10008196462,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,11651 PALM LANE,MANTECA,37.763928,-121.173661
SOUTHWEST STEEL ROLLING MILLS NO. 1 AND NO. 2,L10006760899,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,19130 SOUTH FIGUEROA,CARSON,33.85672734,-118.2810448
SPADRA LANDFILL,L10001382782,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,4125 VALLEY,POMONA,34.04465886,-117.8258371
SPANISH MINE,T10000014794,LAND DISPOSAL SITE,UNKNOWN,SPANISH MINE ROAD,WASHINGTON,39.40217701,-120.7884505
SPANO RIVER RANCH DISPOSAL SITE,T10000011262,LAND DISPOSAL SITE,OPEN - INACTIVE,W NEES AVE & PALM AVENUE   APN  402-030-63S,FRESNO,36.85417,-119.80839
SPARKS-RAINS PIT LANDFILL (INACTIVE),L10002687404,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,NORTHEAST OF BEACH BLVD & LINCOLN AVE INTERSECTION,ANAHEIM,33.83478841,-117.9903585
SPECIALTY MINERALS,L10006068850,LAND DISPOSAL SITE,OPEN,6565 MERIDIAN RD,LUCERNE VALLEY,34.36864038,-116.909865
SPENCEVILLE MINE,L10005239560,LAND DISPOSAL SITE,OPEN,SPENCEVILLE,NEVADA (COUNTY),39.142864,-121.228174
SPEZIA'S FLYING SERVICE,L10005053834,LAND DISPOSAL SITE,OPEN,"LEVEE ROAD, ANDRUS ISLAND",SACRAMENTO COUNTY,38.21399339,-121.539965
SPI AUBREY RIDGE CLASS III LANDFILL,L10002913045,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,TAMARACK RD,BURNEY,40.86944,-121.70333
SPI SHASTA LAKE CLASS III LANDFILL,L10002011915,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,3735 EL CAJON AVE,SHASTA LAKE,40.67477966,-122.3879957
SPI/LARZABAL CLIII WOOD WASTE LANDFILL,L10007139376,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,LARZABAL RANCH,RED BLUFF,40.12228341,-122.3808119
SPRA-KARE,L10005167583,LAND DISPOSAL SITE,OPEN,(AT ORESTIMBA),STANISLAUS COUNTY,37.313284,-121.091231
SPRECKELS SUGAR CO TRACY FAC,L10005073069,LAND DISPOSAL SITE,OPEN,20500 HOLLY,TRACY,37.771348,-121.426054
SPRECKLES - MANTECA,SLT5SK053577,LAND DISPOSAL SITE,OPEN,18800 SPRECKELS ROAD,MANTECA,37.80410415,-121.2213208
SPRECKLES - TRACY,SLT5SK043576,LAND DISPOSAL SITE,OPEN,20500 HOLLY DRIVE,TRACY,37.76846,-121.424915
STABEN PROPERTIES,T10000005296,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,6450 & 6466 LOS ANGELES AVENUE,SOMIS,34.26382867,-118.9749983
STANDARD HILL PROJECT,L10005171449,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,1999 SILVER QUEEN,MOJAVE,35.01207234,-118.1690741
STATE PARKS - FORT ROSS BURN DUMP,T0609791280,LAND DISPOSAL SITE,OPEN - SITE ASSESSMENT,,FORT ROSS,38.514,-123.243
STEELE CANYON LANDFILL,L10003756160,LAND DISPOSAL SITE,OPEN,6095 MONTICELLO,NAPA,38.445545,-122.196494
STEGE MARSH CLEANUP,L10009594365,LAND DISPOSAL SITE,OPEN - VERIFICATION MONITORING,1200 47TH,RICHMOND,37.916628,-122.329034
STOCKDALE SITE,L10008056166,LAND DISPOSAL SITE,OPEN,20807 STOCKDALE HWY,BAKERSFIELD,35.3522589,-119.232143
STONE CANYON RESERVOIR DEBRIS AREA,L10004414765,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,1919 STONE CANYON ROAD,SHERMAN OAKS,34.12529822,-118.4558001
"STONE FOREST, BURNT RANCH WWDS",L10003967426,LAND DISPOSAL SITE,OPEN,HIGHWAY 299,BURNT RANCH,40.872941,-123.576009
"STONE FOREST, HAPPY CAMP WWDS",L10003525690,LAND DISPOSAL SITE,OPEN,HIGHWAY 96,HAPPY CAMP,41.806269,-123.369287
STORY ROAD LANDFILL,L10001577696,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,STORY ROAD @ REMILLARD COURT,SAN JOSE,37.32820342,-121.8640637
STOWELL WASTE ROCK CONTAINMENT,L10005131017,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,"SECTION 14, T33N, R6W, MDB&M",REDDING,40.70684909,-122.5190945
STRATHERN LANDFILL,L10003087681,LAND DISPOSAL SITE,OPEN - CLOSING/WITH MONITORING,11201 STRATHERN,SUN VALLEY,34.21776214,-118.3769206
STRATHMORE DUMP,L10004113562,LAND DISPOSAL SITE,OPEN,RD 256 & AVE 196,STRATHMORE,36.13847722,-119.0006553
STREETER FLYING SERVICE,L10006912126,LAND DISPOSAL SITE,OPEN,4918 CHRISTOFFERSON,TURLOCK,37.439214,-120.905851
STUDEBAKER - LOYNES LANDFILL,T10000004250,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,"LOS CERRITOS CHANNEL, EAST OF PACIFIC COAST HIGHWAY",LONG BEACH,33.76408645,-118.1042353
STULSAFT PARK,L10003899672,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,FARM HILL BOULEVARD,REDWOOD CITY,37.4537,-122.255571
SULARA ENTERPRISES DRILLING MUD DISPOSAL FACILITY,L10002859974,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,INTERSTATE 5,ORLAND,39.70586602,-122.2037601
SULPHUR BANK MERCURY MINE,T10000016196,LAND DISPOSAL SITE,PRE-TITLE 27 CAI - CLOSED/WITH MONITORING,13050 SULPHUR BANK MINE,CLEARLAKE OAKS,39.00481,-122.66303
SUN VALLEY LANDFILL,L10007780827,LAND DISPOSAL SITE,OPEN - OPERATING,9436 GLENOAKS,SUN VALLEY,34.24449494,-118.3771084
SUN VALLEY LANDFILL - THERMAL TREATMENT UNIT,T10000005541,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,9436 GLENOAKS BLVD,SUN VALLEY,34.24377777,-118.3769528
SUNBURST DECORATIVE ROCK,T10000005512,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,282 LIVE OAK AVENUE,IRWINDALE,34.10983243,-117.9972367
SUNNYGLEN CONSTRUCTION CO..,T10000009333,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,PROSPECT AVE. AND DEL AMO BLVD.,TORRANCE,33.8494,-118.37464
SUNNYVALE SOLID WASTE DISP,L10003423381,LAND DISPOSAL SITE,OPEN - OPERATING,CARIBBEAN DRIVE,SUNNYVALE,37.41810311,-122.0135483
SUNRISE DUSTERS,L10009234470,LAND DISPOSAL SITE,OPEN,21208 HWY 113,KNIGHTS LANDING,38.818326,-121.714296
SUNRISE FARMS,L10008613782,LAND DISPOSAL SITE,OPEN,395 LIBERTY,PETALUMA,38.274424,-122.696965
SUNSET CANYON DEBRIS AREA,L10005857513,LAND DISPOSAL SITE,OPEN - INACTIVE,SUNSET CANYON,BURBANK,34.19613243,-118.2974704
SUNSHINE CANYON LANDFILL,L10006014618,LAND DISPOSAL SITE,OPEN - OPERATING,14747 SAN FERNANDO,SYLMAR,34.32912905,-118.5146803
SUNSHINE CYN LANDFILL (COUNTY),L10006931454,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,14747 SAN FERNANDO,SYLMAR,34.32468153,-118.508709
SUNSHINE SUMMIT,L10007495102,LAND DISPOSAL SITE,OPEN - CLOSING/WITH MONITORING,35000 HWY 79,WARNER SPRINGS,33.3473612,-116.7306376
SUPERIOR COMPOST,L10004177236,LAND DISPOSAL SITE,OPEN,BEAR MT RD & UNION AVE,BAKERSFIELD,35.20858715,-119.0031752
SUSANVILLE DIVISION,L10009725525,LAND DISPOSAL SITE,OPEN,SUNKIST RD,SUSANVILLE,40.41024002,-120.648421
SUSANVILLE FOREST PRODUCTS,L10006065616,LAND DISPOSAL SITE,OPEN,JOHNSTONVILLE RD,SUSANVILLE,40.397232,-120.605444
SUTTER BUTTE DUSTERS INC.,L10001581733,LAND DISPOSAL SITE,OPEN,CLARK RD & TOWNSHIP RD,SUTTER COUNTY,39.23248172,-121.6893141
SUTTER HOME WINERY COMPOST OP,L10006638272,LAND DISPOSAL SITE,OPEN,NE CORNER OF HWY 505 & RD 29A,WINTERS,38.58745182,-121.9484994
SWEETHEART CUP COMPANY,SLT8R1894068,LAND DISPOSAL SITE,OPEN - LAND USE RESTRICTIONS,800 IOWA AVENUE,RIVERSIDE,34.01208,-117.338825
SWEETWATER GOLD MINE,T10000013890,LAND DISPOSAL SITE,UNKNOWN,PLUMBER CREEK ROAD,MARIPOSA,37.56714,-119.87222
SYCAMORE BUSINESS CENTER,L10003823743,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,2312 LA MIRADA DRIVE,VISTA,33.150692,-117.22886
SYCAMORE CANYON LANDFILL,L10009474974,LAND DISPOSAL SITE,OPEN - OPERATING,14494 MAST ROAD,SANTEE,32.85810421,-117.0291567
TABER MINE,T10000016206,LAND DISPOSAL SITE,OPEN - OPERATING,QUINCY-LA PORTE ROAD,GIBSONVILLE,39.73929,-120.91376
TABLE BLUFF LANDFILL INERT CEL,L10007749265,LAND DISPOSAL SITE,OPEN,HOOKTON,LOLETA,40.68784782,-124.2400365
TABLE MOUNTAIN QUARRY,L10005551321,LAND DISPOSAL SITE,OPEN,5695 O'BRYNES FERRY,JAMESTOWN,37.897259,-120.564166
TACKETT PROPERTY,L10002473643,LAND DISPOSAL SITE,OPEN,1229 7/1/2002,KINGSBURG,36.469933,-119.5912
TAFT SANITARY LANDFILL,L10004769772,LAND DISPOSAL SITE,OPEN - OPERATING,13351 ELK HILLS,TAFT,35.20483639,-119.4516732
TAJIGUAS SOLID WASTE SITE,L10005252570,LAND DISPOSAL SITE,OPEN - OPERATING,"N HWY 101, 23 M W SNTA BARBARA",TAJIGUAS,34.48239379,-120.1265377
"TARTARIC MFG, PLANT #2",L10008854122,LAND DISPOSAL SITE,OPEN,2155 HILLS FERRY,NEWMAN,37.330824,-120.996738
TAYLOR RANCH - BURMA SUMP,T10000003379,LAND DISPOSAL SITE,OPEN - CLOSING/WITH MONITORING,TAYLOR RANCH ROAD,VENTURA,34.30200355,-119.3063307
TCL CONSENT AREA - CHAMPLIN PETROLEUM COMPANY,T10000005518,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,"WEST OF HENRY FORD AVE, NORTH OF CERRITOS CHANNEL",WILMINGTON,33.7728107,-118.2323419
TCL STUDY AREA - CHAMPLIN - PORT OF LONG BEACH,L10003041554,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,420 HENRY FORD,WILMINGTON,33.77278515,-118.2332623
TDY CONVAIR LAGOON,L10008531269,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,WEST OF US COAST GUARD STATION,SAN DIEGO,32.7276531,-117.1853042
TEAPOT DOME SWDS,L10001759711,LAND DISPOSAL SITE,OPEN - OPERATING,RD 208 AVE 128,PORTERVILLE,36.0198,-119.1038
TECHALLOY BRINE FAC,L10008950711,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED - LAND USE RESTRICTIONS,2500 A STREET,PERRIS,33.7514881,-117.2374964
TECOPA CLASS III LANDFILL,L10001392596,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,2.5 MI E OF TECOPA,TECOPA,35.852192,-116.181391
TEHACHAPI CLASS II SURF IMPND,L10004746375,LAND DISPOSAL SITE,OPEN,PO BOX 1031,TEHACHAPI,35.1149904,-118.5646643
TEHACHAPI CLASS III LANDFILL,L10004106157,LAND DISPOSAL SITE,OPEN - OPERATING,4.5 MI E OF TEHACHAPI,TEHACHAPI,35.12271673,-118.3406925
TENNESSEE MINE,T10000016207,LAND DISPOSAL SITE,OPEN - INACTIVE,NONE,POKER FLAT,39.69572,-120.82385
TENTH AVE MARINE TERMINAL,L10004918383,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,BERTHS 10-1 & 10-2,SAN DIEGO,32.70161938,-117.1595764
TEQUESQUITE LANDFILL,L10008766450,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,6253 TEQUESQUITE AVE.,RIVERSIDE,33.9737,-117.4077
TERMINAL ISLAND AUTO SHREDDER,T10000005486,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,PIER 300,TERMINAL ISLAND,33.74098077,-118.2608918
TERRA ALBA LANDFILL,L10005935394,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,HOLLOWAY,LOST HILLS,35.68952049,-119.806189
TERRA BELLA SWDS,L10004323646,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,RD 252 & AVE 84,TERRA BELLA,35.94190402,-119.0075761
TESORO GOLDEN EAGLE REFINERY,L10003009311,LAND DISPOSAL SITE,OPEN - REMEDIATION,150 SOLANO WAY,MARTINEZ,38.032517,-122.07371
TEXACO DRUMM LEASE,SL0608301094,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,0 CAT CANYON RD.,CAT CANYON,34.9203,-120.44182
THERMAL TREATMENT FACILITY,L10001749414,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,"2365 NORTHSIDE DR, BOX 10",SAN DIEGO,32.78310738,-117.1265531
THERMO REMEDIATION INC.,L10004600249,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,CARROLL CANYON,SAN DIEGO,32.8903267,-117.194252
THORKELSON RANCH,L10007991583,LAND DISPOSAL SITE,OPEN,13218 ELM AVENUE,PATTERSON,37.51638987,-121.117248
THOUSAND OAKS,T10000009321,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,LIVE OAK ROAD,THOUSAND OAKS,34.1704,-118.84666
"THUNDERBOLT WOOD TREATING COMPANY, INC.",T10000009029,LAND DISPOSAL SITE,OPEN - ACTIVE,3400 PATTERSON ROAD,RIVERBANK,37.73244,-120.93311
TIDELANDS OIL PRODUCTION CO.,L10009322564,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,421 HENRY FORD AVENUE,WILMINGTON,33.75799729,-118.2432401
TIERRA REJADA LANDFILL,L10007494181,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,TIERRA REJADA,VENTURA (COUNTY),34.27861121,-118.811034
TIERRA VERDE INDUSTRIS (TVI) ECOCENTRE COMPOSTING FAC,T10000004169,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,"8065 MARINE WAY, PLANNING AREA 51, OC GREAT PARK PROPERTY",IRVINE,33.66795,-117.7237664
TIMBER REAL. CO.-UKIAH WWDS,L10007033437,LAND DISPOSAL SITE,OPEN,6500 DURABLE MILL,CALPELLA,39.238684,-123.201838
TIMM MINE,T10000016208,LAND DISPOSAL SITE,OPEN - OPERATING,7500 B TIMM MINE ROAD,GARDEN VALLEY,38.8224,-120.7947
TOLAND ROAD LANDFILL,L10006875092,LAND DISPOSAL SITE,OPEN - OPERATING,3500 TOLAND,SANTA PAULA,34.40337772,-118.9966536
TOM AND JERRY #1 MINING CLAIM,T10000016222,LAND DISPOSAL SITE,OPEN - INACTIVE,7 MILES NORTHWEST OF NEVADA CITY,NEVADA CITY,39.2803997,-120.8808935
TONNESEN PET CEMETERY,L10005641171,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED - LAND USE RESTRICTIONS,3700 SCALLY LANE,SUISUN CITY,38.21837459,-121.9665669
TONY LEMA GOLF COURSE,L10007439002,LAND DISPOSAL SITE,OPEN,13800 NEPTUNE,SAN LEANDRO,37.705701,-122.19044
TORRANCE CITY LANDFILL,T10000004262,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,1800 PLAZA DEL AMO,TORRANCE,33.82251564,-118.310551
TORRANCE DISPOSAL SITE,T10000005522,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,360 CRENSHAW BLVD,TORRANCE,33.84569106,-118.3267105
TORRANCE DUMP,T10000009343,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,233RD ST. AND ARLINGTON AVE.,TORRANCE,33.81454,-118.3194
TORRANCE GRAVEL PIT (CASSIDY DISPOSAL SITE),T10000004785,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,WINLOCK RD BETWEEN CRENSHAW BLVD AND MADISON ST,TORRANCE,33.79342354,-118.3433264
TOSCO LAND DISPOSAL,L10002847536,LAND DISPOSAL SITE,OPEN,SOLANO WAY,MARTINEZ,38.027032,-122.069163
TOWNE EXPLORATION COMPANY LEASE WASTE PILE MANAGMENT FACILITY,T10000006099,LAND DISPOSAL SITE,OPEN - INACTIVE,5201 ZACA STATION ROAD,LOS OLIVOS,34.7126474,-120.1409597
TOYON CANYON LANDFILL,L10002680436,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,5050 MOUNT HOLLYWOOD,LOS ANGELES,34.14463369,-118.3008747
TRACY MATERIAL RECOVERY AND TRANSFER STATION,T10000010231,LAND DISPOSAL SITE,OPEN - OPERATING,30703 SOUTH MACARTHUR DRIVE,TRACY,37.67594,-121.41743
TRI-CITIES LANDFILL,L10001297618,LAND DISPOSAL SITE,OPEN,WESTERN TERMINUS AUTOMALL PKY,FREMONT,37.49117439,-121.9902906
TRIANGLE WW TRTMT,L10003690109,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,1666 WILLOW PASS,PITTSBURG,38.028595,-121.923483
TRINITY CO SWDS WEAVERVILLE,L10006114771,LAND DISPOSAL SITE,OPEN,HIGHWAY 3,WEAVERVILLE,40.792049,-122.613474
TRINITY COUNTY - BIG BAR BURN DUMP,T0610591220,LAND DISPOSAL SITE,OPEN - SITE ASSESSMENT,,BIG BAR,40.741,-123.254
TRINITY COUNTY - CARRVILLE BURN DUMP,T0610591231,LAND DISPOSAL SITE,OPEN - SITE ASSESSMENT,,CARRVILLE,41.065,-122.703
TRINITY COUNTY - DEDRICK BURN DUMP,T0610591298,LAND DISPOSAL SITE,OPEN - SITE ASSESSMENT,,DEDRICK,40.863,-123.036
TRINITY COUNTY - DENNY BURN DUMP,T0610591299,LAND DISPOSAL SITE,OPEN - SITE ASSESSMENT,,DENNY,40.943,-123.385
TRINITY COUNTY - DOUGLAS CITY BURN DUMP,T0610591221,LAND DISPOSAL SITE,OPEN - SITE ASSESSMENT,,DOUGLAS CITY,40.634,-122.883
TRINITY COUNTY - FOREST GLEN BURN DUMP,T0610591271,LAND DISPOSAL SITE,OPEN - SITE ASSESSMENT,,FOREST GLEN,40.373,-123.324
TRINITY COUNTY - HAYFORK BURN DUMP,T0610591222,LAND DISPOSAL SITE,OPEN - SITE ASSESSMENT,,HAYFORK,40.5403759,-123.184525
TRINITY COUNTY - HYAMPOM BURN DUMP,T0610591232,LAND DISPOSAL SITE,OPEN - SITE ASSESSMENT,,HYAMPOM,40.635,-123.456
TRINITY COUNTY - JUNCTION CITY BURN DUMP,T0610591242,LAND DISPOSAL SITE,OPEN - SITE ASSESSMENT,,JUNCTION CITY,40.743,-123.053
TRINITY COUNTY - LEWISTON BURN DUMP,T0610591251,LAND DISPOSAL SITE,OPEN - SITE ASSESSMENT,,LEWISTON,40.795,-122.81
TRINITY COUNTY - MAD RIVER BURN DUMP,T0610591281,LAND DISPOSAL SITE,OPEN - SITE ASSESSMENT,,MAD RIVER,40.313,-123.401
TRINITY COUNTY - RUTH LAKE LANDFILL,T0610591252,LAND DISPOSAL SITE,OPEN - SITE ASSESSMENT,,RUTH LAKE,40.266,-124.333
TRINITY COUNTY - TRINITY CENTER BURN DUM,T0610591260,LAND DISPOSAL SITE,OPEN - SITE ASSESSMENT,,TRINITY CENTER,41.084,-122.663
TRINITY COUNTY - VAN DUZEN BURN DUMP,T0610591282,LAND DISPOSAL SITE,OPEN - SITE ASSESSMENT,,VAN DUZEN,40.7,-122.9
TRIPLE J FARMS,T10000010312,LAND DISPOSAL SITE,OPEN - OPERATING,10330 LA GRANGE ROAD,JAMESTOWN,37.79986,-120.47334
TRONA-ARGUS CLASS III LANDFILL,L10002288326,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,1 MI WEST OF TRONA,TRONA,35.762184,-117.400224
TRUCKHAVEN GEOTHERMAL EXPLORATORY PROJECT,L10003969529,LAND DISPOSAL SITE,OPEN,SOUTH OF SALTON CITY,SALTON CITY,33.24804874,-115.9795037
TULARE CHEESE & PROTEIN PLANT,L10009402245,LAND DISPOSAL SITE,OPEN,800 PAIGE AVENUE,TULARE,36.182126,-119.333224
TULARE LAKE COMPOST (FORMERLY WESTLAKE FARMS  COMPOSTING FACILITY),T10000008149,LAND DISPOSAL SITE,OPEN - OPERATING,34318 23RD AVENUE,KETTLEMAN CITY,35.97429,-119.88407
"TURKIN, HARRY",T10000004884,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,SOUTH OF 26TH ST BETWEEN HARRIET ST AND LOS ANGELES RIVER (2626 E. 26TH ST),VERNON,34.01292944,-118.2241598
