SITE NAME,GLOBAL ID,SITE_TYPE,STATUS,ADDRESS,CITY,LATITUDE,LONGITUDE
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-11 FORMER IWTP AREA - SWMU 17 (FLOTATION CLARIFICATION TANK),DOD100327600,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.70031478,-117.2025722
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-11 FORMER IWTP AREA - SWMU 18 (INDUSTRIAL WASTE SLUDGE SUMP),DOD100327700,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.70060369,-117.202642
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-11 FORMER IWTP AREA - SWMU 19 (SCUM DEWATERING TANK),DOD100328900,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.70073009,-117.2025883
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-11 FORMER IWTP AREA - SWMU 21 (CYANIDE BATCH TREATMENT TANK),DOD100329000,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.7003825,-117.2020411
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-11 FORMER IWTP AREA - SWMU 22 (CYANIDE BATCH TREATMENT TANK),DOD100329100,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.70051792,-117.2020143
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-11 FORMER IWTP AREA - SWMU 23 (MANHOLES),DOD100329200,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.70018839,-117.2020787
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-11 FORMER IWTP AREA - SWMU 24 (UNDERGROUND CYANIDE HOLDING TANK),DOD100330500,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.70025158,-117.2020251
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-11 FORMER IWTP AREA - SWMU 25 (UNDERGROUND PAINT SLUDGE TANK),DOD100330600,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.70083391,-117.2017944
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-11 FORMER IWTP AREA - SWMU 26 (UNDERGROUND PAINT SLUDGE TANK),DOD100330700,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.70085197,-117.2017407
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-11 FORMER IWTP AREA - SWMU 27 (OILY WASTE TRUCK RECEIVING AREA),DOD100330800,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.7021385,-117.202701
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-11 FORMER IWTP AREA - SWMU 28 (WET WELL/EFFLUENT METER VAULT),DOD100332100,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.70167355,-117.2023684
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-11 FORMER IWTP AREA - SWMU 29 (OILY WASTE LET 1),DOD100332200,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.70194891,-117.2028136
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-11 FORMER IWTP AREA - SWMU 30 (OILY WASTE LET 2),DOD100332300,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.70195794,-117.2028244
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-11 FORMER IWTP AREA - SWMU 33 (LET SLUDGE SUMP),DOD100332400,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.70207079,-117.2028083
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-11 FORMER IWTP AREA - SWMU 34 (DAF UNIT),DOD100333800,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.7017232,-117.202304
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-11 FORMER IWTP AREA - SWMU 35 (DAF SCUM SUMP),DOD100333900,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.70180897,-117.2023416
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-11 FORMER IWTP AREA - SWMU 37 (BAKER TANKS),DOD100334000,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.70190377,-117.2020358
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-11 FORMER IWTP AREA - SWMU 38 (OILY WASTE EFFLUENT CONTROL VAULT),DOD100334100,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.70148847,-117.2024488
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-11 FORMER IWTP AREA - SWMU 41 (CST GRATED SUMP),DOD100335400,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.70084746,-117.2019392
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-11 FORMER IWTP AREA - SWMU 80 (INDUSTRIAL WASTE PIPELINE),DOD100335500,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.70071655,-117.2020626
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-11 FORMER IWTP AREA - SWMU 81 (OILY WASTE SLUDGE DRYING BEDS),DOD100335600,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.70180897,-117.2018319
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-12 FORMER SEAPLANE HANGAR AREA (TANK NO. 475) - SWMU 126,DOD100337200,MILITARY UST SITE,COMPLETED - CASE CLOSED,100 READ ROAD,SAN DIEGO,32.71346368,-117.192632
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-12 FORMER SEAPLANE HANGAR AREA (TANK NO. 477) - SWMU 127,DOD100337300,MILITARY UST SITE,COMPLETED - CASE CLOSED,100 READ ROAD,SAN DIEGO,32.71331022,-117.1923745
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-12 FORMER SEAPLANE HANGAR AREA - SWMU 12 (FUEL SUPPLY PIPE LEAK),DOD100337100,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.71425806,-117.1997774
"NORTH ISLAND NAVAL AIR STATION (NAS) - OU-12 FORMER SEAPLANE HANGAR AREA - SWMU 66 (BLDG 29, PLANT SERVICES - DEMOLISHED)",DOD100337400,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,100 READ ROAD,SAN DIEGO,32.71332827,-117.1926105
"NORTH ISLAND NAVAL AIR STATION (NAS) - OU-12 FORMER SEAPLANE HANGAR AREA - SWMU 71 (BLDG 68, PLANT SERVICES - DEMOLISHED)",DOD100338800,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,100 READ ROAD,SAN DIEGO,32.71393308,-117.1936727
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-13 COMBINED CIRCULAR RUNWAY AREA - SWMU 83,DOD100338900,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,100 READ ROAD,SAN DIEGO,32.69782742,-117.2066975
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-14 FORMER INDUSTRIAL WASTE COLLECTION SYSTEM - SWMU 45 (PUMP STATION 1341),DOD100339000,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.7118749,-117.2015262
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-14 FORMER INDUSTRIAL WASTE COLLECTION SYSTEM - SWMU 46 (PUMP STATION 1342),DOD100339100,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.71091801,-117.2033286
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-14 FORMER INDUSTRIAL WASTE COLLECTION SYSTEM - SWMU 47 (PUMP STATION 1343),DOD100340400,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.71160408,-117.1907115
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-14 FORMER INDUSTRIAL WASTE COLLECTION SYSTEM - SWMU 48 (PUMP STATION 1344),DOD100340500,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70866115,-117.1934366
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-14 FORMER INDUSTRIAL WASTE COLLECTION SYSTEM - SWMU 49 (PUMP STATION 1345),DOD100340600,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70520691,-117.1915188
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-14 FORMER INDUSTRIAL WASTE COLLECTION SYSTEM - SWMU 77 (PESTICIDE SUMP),DOD100359100,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70538409,-117.1912801
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-15 OILY WASTE COLLECTION SYSTEM - SWMU 78 (OILY WASTE PIPELINES),DOD100340700,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.7025222,-117.2018051
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-15 OILY WASTE COLLECTION SYSTEM - SWMU 79 (RECOVERED OIL PIPELINE),DOD100342000,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70647645,-117.1911621
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-16 IWTP AREA - AOC 3 (STORAGE LOCKER AREA),DOD100345200,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70122213,-117.2022772
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-16 IWTP AREA - SWMU 13 (PUMP STATION PORTION OF IWTP INFLUENT PUMP STATION),DOD100342100,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70041861,-117.2020841
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-16 IWTP AREA - SWMU 20 (SCUM/SLUDGE FILTER PRESS),DOD100342200,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70068495,-117.2018319
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-16 IWTP AREA - SWMU 31 (WASTE OIL STORAGE TANK),DOD100342300,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70220621,-117.2026098
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-16 IWTP AREA - SWMU 32 (WASTE OIL STORAGE TANK),DOD100343600,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70220621,-117.2026098
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-16 IWTP AREA - SWMU 36 (SCUM STORAGE TANK),DOD100343700,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70218364,-117.2025722
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-16 IWTP AREA - SWMU 39 (CST FACILITY),DOD100343800,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70118602,-117.2022235
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-16 IWTP AREA - SWMU 40 (CST FACILITY SUMP),DOD100343900,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70124019,-117.2021377
"NORTH ISLAND NAVAL AIR STATION (NAS) - OU-17 FORMER HAZARDOUS WASTE GENERATORS - SWMU 50 (BLDG 1, NONMETAL COMPONENTS SHOP)",DOD100345300,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.71109855,-117.1913981
"NORTH ISLAND NAVAL AIR STATION (NAS) - OU-17 FORMER HAZARDOUS WASTE GENERATORS - SWMU 51 (BLDG 2, DYNAMIC COMPONENTS SHOP)",DOD100345400,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.71037637,-117.1909904
"NORTH ISLAND NAVAL AIR STATION (NAS) - OU-17 FORMER HAZARDOUS WASTE GENERATORS - SWMU 53 (BLDG 341, HYDRAULIC COMPONENTS LAB)",DOD100345500,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70963612,-117.1938872
"NORTH ISLAND NAVAL AIR STATION (NAS) - OU-17 FORMER HAZARDOUS WASTE GENERATORS - SWMU 56 (BLDG 395, AIRCRAFT FUEL CELL TESTING FAC)",DOD100346800,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70817366,-117.1929538
"NORTH ISLAND NAVAL AIR STATION (NAS) - OU-17 FORMER HAZARDOUS WASTE GENERATORS - SWMU 63 (BLDG 4, MAINTENANCE SHOPS)",DOD100346900,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.71082773,-117.1920204
"NORTH ISLAND NAVAL AIR STATION (NAS) - OU-17 FORMER HAZARDOUS WASTE GENERATORS - SWMU 64 (BLDG 6, NADEP ADMIN & ENG OFFICES)",DOD100347000,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.71093606,-117.1925783
"NORTH ISLAND NAVAL AIR STATION (NAS) - OU-17 FORMER HAZARDOUS WASTE GENERATORS - SWMU 65 (BLDG 7, OIL RECLAMATION PLANT)",DOD100347100,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.71178463,-117.1926212
"NORTH ISLAND NAVAL AIR STATION (NAS) - OU-17 FORMER HAZARDOUS WASTE GENERATORS - SWMU 68 (BLDG 36, DEFENSE DIST DEPOT)",DOD100348400,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70961806,-117.1927929
"NORTH ISLAND NAVAL AIR STATION (NAS) - OU-17 FORMER HAZARDOUS WASTE GENERATORS - SWMU 72 (BLDG 90, METAL AIRCRAFT STRUCTURE SHOP)",DOD100348500,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70951876,-117.1923423
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-18 CURRENT HAZARDOUS WASTE GENERATORS AND SOURCE AREAS - SWMU 138 (CONCRETE OIL/WATER SEP),DOD100348600,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70744242,-117.1911353
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-18 CURRENT HAZARDOUS WASTE GENERATORS AND SOURCE AREAS - SWMU 52 (BLDG 167 OR 767),DOD100348700,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.69984531,-117.1985865
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-18 CURRENT HAZARDOUS WASTE GENERATORS AND SOURCE AREAS - SWMU 54 (BLDG 378),DOD100324600,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70952779,-117.2015476
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-18 CURRENT HAZARDOUS WASTE GENERATORS AND SOURCE AREAS - SWMU 55 (BLDG 379),DOD100324700,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70636812,-117.1945739
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-18 CURRENT HAZARDOUS WASTE GENERATORS AND SOURCE AREAS - SWMU 57 (BLDG 464),DOD100324800,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70746048,-117.2023308
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-18 CURRENT HAZARDOUS WASTE GENERATORS AND SOURCE AREAS - SWMU 58 (BLDG 464),T10000003355,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70741985,-117.2013545
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-18 CURRENT HAZARDOUS WASTE GENERATORS AND SOURCE AREAS - SWMU 59 (BLDG 464),T10000003356,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70703166,-117.2011131
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-18 CURRENT HAZARDOUS WASTE GENERATORS AND SOURCE AREAS - SWMU 60 (BLDG 464),T10000003357,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70666604,-117.2015852
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-18 CURRENT HAZARDOUS WASTE GENERATORS AND SOURCE AREAS - SWMU 61 (BLDG 464),T10000003359,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.7067202,-117.2021806
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-18 CURRENT HAZARDOUS WASTE GENERATORS AND SOURCE AREAS - SWMU 62 (BLDG 472),DOD100324900,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70802922,-117.1945524
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-18 CURRENT HAZARDOUS WASTE GENERATORS AND SOURCE AREAS - SWMU 67 (BLDG 35),DOD100326200,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70755978,-117.1923637
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-18 CURRENT HAZARDOUS WASTE GENERATORS AND SOURCE AREAS - SWMU 70 (BLDG 70),DOD100326400,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70653062,-117.1929431
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-18 CURRENT HAZARDOUS WASTE GENERATORS AND SOURCE AREAS - SWMU 73,DOD100326500,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70794797,-117.199434
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-18 CURRENT HAZARDOUS WASTE GENERATORS AND SOURCE AREAS - SWMU 74 (BLDG 573),DOD100327800,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.69255454,-117.2124052
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-18 CURRENT HAZARDOUS WASTE GENERATORS AND SOURCE AREAS - SWMU 82 (BLDG 472),DOD100327900,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70860698,-117.1941233
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-19 BUILDING 379 FREE PRODUCT PETROLEUM PLUME,DOD100328000,MILITARY CLEANUP SITE,OPEN - REMEDIATION,100 READ ROAD,SAN DIEGO,32.7064584,-117.1950245
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-2 OLD SPANISH BIGHT LANDFILL - SWMU 132 (FUEL OIL TANK AREA),DOD100359000,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70477019,-117.1908778
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-2 OLD SPANISH BIGHT LANDFILL - SWMU 2,DOD100328100,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.7047431,-117.1916986
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-2 OLD SPANISH BIGHT LANDFILL - SWMU 76 (BLDG 320 INCINERATOR),DOD100329300,MILITARY CLEANUP SITE,OPEN - ASSESSMENT & INTERIM REMEDIAL ACTION,100 READ ROAD,SAN DIEGO,32.70425049,-117.1921223
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-20 - BUILDING 379 CHROMIUM GROUNDWATER PLUME,T10000002087,MILITARY CLEANUP SITE,OPEN - REMEDIATION,READ ROAD,SAN DIEGO,32.70602506,-117.1919775
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-21 HAZARDOUS WASTES AND MATERIALS USTS (TANK NO. 1014) - SWMU 129,DOD100331100,MILITARY UST SITE,OPEN - ELIGIBLE FOR CLOSURE,100 (BLDG:100) READ ROAD,SAN DIEGO,32.70721673,-117.1916127
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-21 HAZARDOUS WASTES AND MATERIALS USTS (TANK NO. 1015) - SWMU 130,DOD100331200,MILITARY UST SITE,OPEN - ELIGIBLE FOR CLOSURE,100 READ ROAD,SAN DIEGO,32.70567298,-117.1944129
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-21 HAZARDOUS WASTES AND MATERIALS USTS (TANK NO. 1016) - SWMU 131,DOD100335800,MILITARY UST SITE,OPEN - ELIGIBLE FOR CLOSURE,100 READ ROAD,SAN DIEGO,32.70564589,-117.1942306
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-21 HAZARDOUS WASTES AND MATERIALS USTS (TANK NO. 1454-1) - SWMU 139,DOD100336100,MILITARY UST SITE,OPEN - INACTIVE,100 READ ROAD,SAN DIEGO,32.70190377,-117.2042191
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-21 HAZARDOUS WASTES AND MATERIALS USTS (TANK NO. 1454-2) - SWMU 91,DOD100332700,MILITARY UST SITE,OPEN - INACTIVE,100 READ ROAD,SAN DIEGO,32.70166452,-117.2037041
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-21 HAZARDOUS WASTES AND MATERIALS USTS (TANK NO. 1456-2) - SWMU 93,DOD100337500,MILITARY UST SITE,OPEN - INACTIVE,100 READ ROAD,SAN DIEGO,32.69982273,-117.2049916
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-21 HAZARDOUS WASTES AND MATERIALS USTS (TANK NO. 1456-4) - SWMU 94,DOD100337600,MILITARY UST SITE,OPEN - INACTIVE,100 READ ROAD,SAN DIEGO,32.69982273,-117.2049272
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-21 HAZARDOUS WASTES AND MATERIALS USTS (TANK NO. 1456-5) - SWMU 95,DOD100337700,MILITARY UST SITE,OPEN - INACTIVE,100 READ ROAD,SAN DIEGO,32.69976856,-117.2049057
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-21 HAZARDOUS WASTES AND MATERIALS USTS (TANK NO. 1472) - SWMU 96,DOD100337800,MILITARY UST SITE,OPEN - INACTIVE,100 READ ROAD,SAN DIEGO,32.70251317,-117.2066224
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-21 HAZARDOUS WASTES AND MATERIALS USTS (TANK NO. 1474-1) - SWMU 97,DOD100374800,MILITARY UST SITE,OPEN - INACTIVE,100 READ ROAD,SAN DIEGO,32.70268471,-117.2074592
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-21 HAZARDOUS WASTES AND MATERIALS USTS (TANK NO. 1474-2) - SWMU 98,DOD100374900,MILITARY UST SITE,OPEN - INACTIVE,100 READ ROAD,SAN DIEGO,32.7030368,-117.2073627
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-21 HAZARDOUS WASTES AND MATERIALS USTS (TANK NO. 1474-3) - SWMU 99,DOD100375000,MILITARY UST SITE,OPEN - INACTIVE,100 READ ROAD,SAN DIEGO,32.70356043,-117.2071695
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-21 HAZARDOUS WASTES AND MATERIALS USTS (TANK NO. 1477-2) - SWMU 101,DOD100329500,MILITARY UST SITE,COMPLETED - CASE CLOSED,100 READ ROAD,SAN DIEGO,32.70528478,-117.2065902
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-21 HAZARDOUS WASTES AND MATERIALS USTS (TANK NO. 250-2) - SWMU 112,DOD100329600,MILITARY UST SITE,OPEN - INACTIVE,100 READ ROAD,SAN DIEGO,32.70822782,-117.1959901
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-21 HAZARDOUS WASTES AND MATERIALS USTS (TANK NO. 335-2) - SWMU 84,DOD100340900,MILITARY UST SITE,OPEN - INACTIVE,100 READ ROAD,SAN DIEGO,32.70911252,-117.2044015
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-21 HAZARDOUS WASTES AND MATERIALS USTS (TANK NO. 379-1) - SWMU 114,DOD100342500,MILITARY UST SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70632298,-117.1951479
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-21 HAZARDOUS WASTES AND MATERIALS USTS (TANK NO. 379-2) - SWMU 115,DOD100342600,MILITARY UST SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.7068511,-117.1946919
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-21 HAZARDOUS WASTES AND MATERIALS USTS (TANK NO. 379-3) - SWMU 116,DOD100342700,MILITARY UST SITE,OPEN - SITE ASSESSMENT,100 READ ROAD,SAN DIEGO,32.70579485,-117.1951908
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-21 HAZARDOUS WASTES AND MATERIALS USTS (TANK NO. 379-4) - SWMU 113,DOD100342400,MILITARY UST SITE,COMPLETED - CASE CLOSED,100 READ ROAD,SAN DIEGO,32.70599798,-117.1951908
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-21 HAZARDOUS WASTES AND MATERIALS USTS (TANK NO. 464-1) - SWMU 117,DOD100334200,MILITARY UST SITE,OPEN - INACTIVE,100 READ ROAD,SAN DIEGO,32.70718964,-117.2017783
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-21 HAZARDOUS WASTES AND MATERIALS USTS (TANK NO. 464-2) - SWMU 118,DOD100334300,MILITARY UST SITE,OPEN - INACTIVE,100 READ ROAD,SAN DIEGO,32.70708131,-117.2018266
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-21 HAZARDOUS WASTES AND MATERIALS USTS (TANK NO. 464-4) - SWMU 120,DOD100334500,MILITARY UST SITE,OPEN - INACTIVE,100 READ ROAD,SAN DIEGO,32.70707228,-117.2017944
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-21 HAZARDOUS WASTES AND MATERIALS USTS (TANK NO. 464-5) - SWMU 121,DOD100339200,MILITARY UST SITE,OPEN - INACTIVE,100 READ ROAD,SAN DIEGO,32.70699103,-117.2017944
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-21 HAZARDOUS WASTES AND MATERIALS USTS (TANK NO. 472-1) - SWMU 122,T0607302198,MILITARY UST SITE,OPEN - ELIGIBLE FOR CLOSURE,BLDG 472 NAS NORTH ISLAND,SAN DIEGO,32.70869726,-117.1953678
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-21 HAZARDOUS WASTES AND MATERIALS USTS (TANK NO. 472-2) - SWMU 123,DOD100339400,MILITARY UST SITE,OPEN - ELIGIBLE FOR CLOSURE,100 READ ROAD,SAN DIEGO,32.70869735,-117.195451
NORTH ISLAND NAVAL AIR STATION (NAS) - OU-21 HAZARDOUS WASTES AND MATERIALS USTS (TANK NO. 472-3) - SWMU 124,DOD100339500,MILITARY UST SITE,OPEN - ELIGIBLE FOR CLOSURE,100 READ ROAD,SAN DIEGO,32.7087108,-117.1955663
