"TRI FACILITY REPORT","TRI FACILITY ID","FACILITY NAME","ADDRESS","COUNTY NAME","LATITUDELONGITUDE","TOTAL FORMS","LAST FORM","RISK SCREENING","P2 REPORT"
"","90745TRCPR24700","TURCO PRODUCTS INC","24700 S MAIN STCARSON, CA 90745","LOS ANGELES","33.80232, -118.27538","20","1989","N/A",""
"","91355TVFNF25300","TV FANFARE PUBLICATIONS INC","25300 RYE CANYON RDVALENCIA, CA 91355","LOS ANGELES","34.43801, -118.57734","1","1993","N/A",""
"","92508RVRSD1500R","TXI RIVERSIDE CEMENT CO CRESTMORE PLANT","1500 RUBIDOUX BLVDRIVERSIDE, CA 92509","RIVERSIDE","34.02703, -117.3899","49","2008","Report",""
"","9254WTYCLC5733W","TYCO ELECTRONICS CORP","5733 W WHITTIER AVEHEMET, CA 92545","RIVERSIDE","33.73649, -117.03146","11","2018","Report",""
"","91030MLCMC306PA","TYCO ELECTRONICS MICRODOT CONNECTORS","306 PASADENA AVESOUTH PASADENA, CA 91030","LOS ANGELES","34.112415, -118.169085","6","2004","N/A",""
"","90670TYCPL13833","TYCO PLASTICS SANTA FE SPRINGS","13833 BORATE STSANTA FE SPRINGS, CA 90670","LOS ANGELES","33.90005, -118.03626","1","2004","N/A",""
"","95203CTTNN1848F","TYCO PRINTED CIRCUIT GROUP STOCKTON CORE BUILDING","1848 FIELD AVESTOCKTON, CA 95203","SAN JOAQUIN","37.95513, -121.31916","17","2001","N/A",""
"","95203CTTNC1950W","TYCO PRINTED CIRCUIT GROUP STOCKTON MAIN SITE","1950 W FREMONT STSTOCKTON, CA 95203","SAN JOAQUIN","37.9557, -121.32228","80","2001","N/A",""
"","93550SRFRC1500E","U.S. AIR FORCE PLANT NO. 42 SITE 4 (NGC) PALMDALE","3520 E AVE MPALMDALE, CA 93550","LOS ANGELES","34.645907, -118.067651","2","2006","N/A",""
"","94568SRMYP5THST","U.S. ARMY CSTC & CAMP PARKS","790 5TH STDUBLIN, CA 94568","ALAMEDA","37.711361, -121.901287","7","2007","Report",""
"","95367SRMYR5300C","U.S. ARMY RIVERBANK ARMY AMMUNITION PLANT","5300 CLAUS RDRIVERBANK, CA 95367","STANISLAUS","37.71695, -120.9181","12","2008","N/A",""
"","95367NNDST5300C","U.S. ARMY RIVERBANK ARMY AMMUNITION PLANT - NI INDUSTRIES","5300 CLAUS RDRIVERBANK, CA 95367","STANISLAUS","37.71695, -120.9181","19","1993","N/A",""
"","92029SCRCT1526S","U.S. CIRCUIT INC","1526 STERLING CTESCONDIDO, CA 92029","SAN DIEGO","33.12457, -117.11063","15","2005","N/A",""
"","90731SDFNS3171G","U.S. DOD DFSP SAN PEDRO","3171 N GAFFEY STSAN PEDRO, CA 90731","LOS ANGELES","33.780873, -118.296725","37","2014","Report",""
"","93555SNVYN1ADMI","U.S. DOD NAWS CHINA LAKE","429 E BOWEN AVE MAIL STOP 4014 CODE NAVFAC GRDK39/GRE2E00CHINA LAKE, CA 935556108","KERN","35.657, -117.662","77","2018","Report",""
"","95903SDDSFENDOF","U.S. DOD, USAF, BEALE AFB","9 CES/CEIE 6425 B STBEALE AFB, CA 95903","YUBA","39.089167, -121.424444","33","2018","Report",""
"","94551SDLWR7000E","U.S. DOE LAWRENCE LIVERMORE NATIONAL LABORATORY","7000 EAST AVELIVERMORE, CA 94550","ALAMEDA","37.688061, -121.7047","12","2010","Report",""
"","93536FXRTN4555W","U.S. FOREST SERVICE  FOX FIELD AIRTANKER BASE","4503 W WILLIAM BARNES AVELANCASTER, CA 93536","LOS ANGELES","34.74061, -118.203657","9","2009","Report",""
"","92065RMNRT2498M","U.S. FOREST SERVICE RAMONA AIRTANKER BASE USFS/ CDF","2498 MONTECITO RDRAMONA, CA 92065","SAN DIEGO","33.04091, -116.91067","4","2007","Report",""
"","90670SGYPS9306S","U.S. GYPSUM CO","9306 SORENSEN AVESANTA FE SPRINGS, CA 90670","LOS ANGELES","33.95481, -118.06035","11","2008","Report",""
"","92257SMRNCNAVYS","U.S. MARINE CORPS CHOCOLATE MOUNTAINS AERIAL GUNNERY RANGE","1065 CUFF RDNILAND, CA 92257","IMPERIAL","33.2418, -115.49454","95","2018","Report",""
"","92055MRNCRPOBOX","U.S. MARINE CORPS MCB CAMP PENDLETON","BLDG 22165 11TH ST PO BOX 555008CAMP PENDLETON, CA 920558008","SAN DIEGO","33.306669, -117.3408","145","2018","Report",""
"","92278SMRNCBLDG1","U.S. MARINE CORPS TWENTYNINE PALMS AIR GROUND COMBAT CENTER","1418 BROWN STREETTWENTYNINE PALMS, CA 922788110","SAN BERNARDINO","34.23123, -116.05622","146","2018","Report",""
"","92135SNVYNSTAFF","U.S. NAVAL AIR STATION NORTH ISLAND","MC CAIN BLVDSAN DIEGO, CA 92135","SAN DIEGO","32.698333, -117.209444","166","2018","Report",""
"","92136SDDSN3455S","U.S. NAVAL BASE SAN DIEGO","3455 SENN RDSAN DIEGO, CA 92136","SAN DIEGO","32.57243, -117.06889","42","2018","Report",""
"","90740SNVYN8SEAL","U.S. NAVY NAVAL WEAPONS STATION SEAL BEACH","800 SEAL BEACH BLVDSEAL BEACH, CA 90740","ORANGE","33.754737, -118.0648","24","2018","Report",""
"","93042SNVYN311MA","U.S. NAVY NBVC NAVAL AIR STATION POINT MUGU","311 MAIN RD SUITE #1POINT MUGU, CA 93042","VENTURA","34.111311, -119.098298","70","2018","Report",""
"","92135SNVYN55NMS","U.S. NAVY SAN CLEMENTE ISLAND","55 NM S OF LONG BEACH & 68 NM W OF SAN DIEGOSAN CLEMENTE ISLAND, CA 92135","LOS ANGELES","33.447221, -117.611993","37","2018","Report",""
"","90058SRDTR4423D","U.S. RADIATOR","4423 DISTRICT BLVDVERNON, CA 90058","LOS ANGELES","33.99983, -118.19886","18","2008","Report",""
"","91761STLNG753EF","U.S. TOOLING & SPAS INC","753 E FRANCIS STONTARIO, CA 91761","SAN BERNARDINO","34.041143, -117.640786","28","2006","N/A",""
"","92155NVLMP3420G","U.S.NAVAL AMPHIBIOUS BASE","3420 GUADALCANAL RDSAN DIEGO, CA 921555000","SAN DIEGO","32.67462, -117.161979","25","2017","Report",""
"","95838PRGRS4361P","ULTIMA CIRCUITS LLC","4361 PELL DRSACRAMENTO, CA 95838","SACRAMENTO","38.64669, -121.47025","32","2007","Report",""
"","94080SGRNG182BE","ULTRA CLEAN TECHNOLOGY","182 BEACON STSOUTH SAN FRANCISCO, CA 94080","SAN MATEO","37.63969, -122.40288","11","2007","Report",""
"","90620LTRWH6300V","ULTRA WHEEL CO","6300 VALLEY VIEW AVEBUENA PARK, CA 90620","ORANGE","33.86985, -118.02868","31","2004","N/A",""
"","90744LTRMR961LA","ULTRAMAR INC MARINE TERMINAL","961 LA PALOMA STWILMINGTON, CA 90744","LOS ANGELES","33.75828, -118.26676","198","2018","Report",""
"","90748NNPCF2402E","ULTRAMAR INC WILMINGTON REFINERY","2402 E. ANAHEIM STREETWILMINGTON, CA 90744","LOS ANGELES","33.7783, -118.2351","793","2018","Report",""
"","95037DGSSC16035","UNAXIS MATERIALS INC","16035 VINEYARD BLVDMORGAN HILL, CA 95037","SANTA CLARA","37.11624, -121.63886","25","2001","N/A",""
"","90018NFDWS36911","UNIFIED GROCERS INC.","3625 11TH AVELOS ANGELES, CA 90018","LOS ANGELES","34.02173, -118.32954","4","2012","N/A",""
"","9001WNFDGR36261","UNIFIED GROCERS INC.","3626 11TH STREETLOS ANGELES, CA 90018","LOS ANGELES","33.780767, -118.149987","1","2011","N/A",""
"","90058NNCRB2315E","UNION CARBIDE COATINGS SERVICE CORP","2315 E 52ND STLOS ANGELES, CA 90058","LOS ANGELES","33.9952, -118.23261","2","1988","N/A",""
"","94544NNCRB31086","UNION CARBIDE CORP","31086 SAN BENITO STHAYWARD, CA 945447988","ALAMEDA","37.61011, -122.05102","1","1987","N/A",""
"","94565NNCRB2000L","UNION CARBIDE INDUSTRIAL GASES INC","2000 LOVERIDGE RDPITTSBURG, CA 94565","CONTRA COSTA","38.01283, -121.86399","3","1988","N/A",""
"","90744NNLCF1480W","UNION OIL CO OF CA (DBA UNOCAL) CHEMICALS DIV LA PLANT","1480 W ANAHEIM STWILMINGTON, CA 90744","LOS ANGELES","33.778844, -118.28319","35","1990","N/A",""
"","95051KWSKW2400W","UNISIL CORP","2400 WALSH AVESANTA CLARA, CA 95054","SANTA CLARA","37.36952, -121.96932","21","1997","N/A",""
"","95054PRSLD3030O","UNISIL POSIL DIV","3030 OLCOTT STSANTA CLARA, CA 95054","SANTA CLARA","37.37685, -121.96733","2","1994","N/A",""
"","92127NSYSC10850","UNISYS CORP","10850 VIA FRONTERASAN DIEGO, CA 92127","SAN DIEGO","33.01377, -117.09626","49","2005","N/A",""
"","95150CNVRG2700N","UNISYS CORP","2700 N 1ST STSAN JOSE, CA 951342028","SANTA CLARA","37.38917, -121.93002","5","1991","N/A",""
"","95678CNVRG201NO","UNISYS CORP","201 N SUNRISE BLVDROSEVILLE, CA 95678","PLACER","38.748736, -121.264729","4","1990","N/A",""
"","95052NSYSR1500M","UNISYS CORP RMCD","1500 MEMOREX DR, ADDRESS 2300 CENTRAL EXPWYSANTA CLARA, CA 950528080","SANTA CLARA","37.36324, -121.95578","3","1987","N/A",""
"","90670NTDDL10035","UNITED AD LABEL CO INC","10035 GREENLEAF AVESANTA FE SPRINGS, CA 90670","LOS ANGELES","33.94608, -118.05668","1","1987","N/A",""
"","92621NTDDL650CO","UNITED AD LABEL CO INC","650 COLUMBIA STBREA, CA 92621","ORANGE","33.93057, -117.90703","6","1993","N/A",""
"","90051NTDLLPOBOX","UNITED ALLOYS & METALS INC.","900 E SLAUSON AVELOS ANGELES, CA 90011","LOS ANGELES","33.98929, -118.26013","21","2010","Report",""
"","92633NTDCN1900R","UNITED CAN CO","1900 RAYMER AVEFULLERTON, CA 94541","ORANGE","33.87243, -117.96451","7","1995","N/A",""
"","94540BTRCHBURBA","UNITED CAN CO","199 C STHAYWARD, CA 94541","ALAMEDA","37.666781, -122.094358","69","2000","N/A",""
"","90058NTDCT1841E","UNITED COATINGS INC","1841 E 50TH STLOS ANGELES, CA 90058","LOS ANGELES","33.99805, -118.23985","10","1996","N/A",""
"","92509NTDCN6501C","UNITED CONCRETE PIPE CORP","6501 CLAY STRIVERSIDE, CA 92509","RIVERSIDE","33.9695, -117.46221","2","1988","N/A",""
"","95103FMCCR1125C","UNITED DEFENSE LP GROUND SYSTEMS DIV","1125 COLEMAN AVESAN JOSE, CA 95110","SANTA CLARA","37.35225, -121.92364","89","1996","N/A",""
"","94510NTDFB4280I","UNITED FIBERS","4280 IOWA ST UNIT JBENICIA, CA 94510","SOLANO","38.07558, -122.12775","5","1991","N/A",""
"","95354MDSTF330DA","UNITED FOODS INC MODESTO FACILITY","330 DALY AVEMODESTO, CA 95354","STANISLAUS","37.634998, -120.96322","2","1989","N/A",""
"","90021RYKFF737TE","UNITED SIGNATURE FOODS LLC","737 TERMINAL STLOS ANGELES, CA 900210903","LOS ANGELES","34.034372, -118.240733","12","1998","N/A",""
"","90023NTDST3663B","UNITED STATES ALUMINUM CORP.","3663 BANDINI BLVDVERNON, CA 90023","LOS ANGELES","34.00801, -118.20323","17","2008","Report",""
"","90280NTDST4500A","UNITED STATES GYPSUM CO","4500 ARDINE STSOUTH GATE, CA 90280","LOS ANGELES","33.95748, -118.18915","1","1991","N/A",""
"","90638DPNCX14370","UNITED STATES GYPSUM CO","14370 GANNET STLA MIRADA, CA 90638","LOS ANGELES","33.89429, -118.02419","34","2008","N/A",""
"","95125CHMCL1989L","UNITED TECHNOLOGIES CORP CHEMICAL SYSTEM DIV","1989 LITTLE ORCHARD STSAN JOSE, CA 95125","SANTA CLARA","37.30499, -121.87148","1","1990","N/A",""
"","95161NTDTCPOBOX","UNITED TECHNOLOGIES CORP P&W SPACE PROPULSION","600 METCALF RDSAN JOSE, CA 95138","SANTA CLARA","37.23539, -121.68338","48","2003","N/A",""
"","90040VPKSN2600S","UNIVAR USA INC","2600 S GARFIELD AVECOMMERCE, CA 90040","LOS ANGELES","33.9925, -118.133056","312","2018","Report",""
"","90670PRSSR12522","UNIVAR USA INC","12522 LOS NIETOS RDSANTA FE SPRINGS, CA 90670","LOS ANGELES","33.95044, -118.06118","33","2018","Report",""
"","93291PRSSR7625W","UNIVAR USA INC","7625 WEST SUNNYVIEW AVEVISALIA, CA 93291","TULARE","36.350999, -119.373432","25","2018","Report",""
"","94063PRSSR50CHE","UNIVAR USA INC","525 SEAPORT BLVDREDWOOD CITY, CA 94063","SAN MATEO","37.50396, -122.210381","47","2018","Report",""
"","95131VNWTR2256J","UNIVAR USA INC - SAN JOSE","2256 JUNCTION AVESAN JOSE, CA 95131","SANTA CLARA","37.387778, -121.915556","230","2018","Report",""
"","90670CHMCN13900","UNIVAR USA INC SANTA FE SPRINGS","13900 CARMENITA RDSANTA FE SPRINGS, CA 90670","LOS ANGELES","33.90558, -118.04666","327","2017","Report",""
"","93725VNWTR4465E","UNIVAR USA INC- FRESNO","4465 FLORENCE AVEFRESNO, CA 93725","FRESNO","36.71775, -119.75081","27","2018","Report",""
"","92616NVRSL2871L","UNIVERSAL ALLOY CORP","2871 JOHN BALL WAYANAHEIM, CA 92806","ORANGE","33.84688, -117.86633","43","2018","Report",""
"","90280NVRSL5404T","UNIVERSAL CAST IRON","5404 TWEEDY PLSOUTH GATE, CA 90280","LOS ANGELES","33.940788, -118.176746","2","1991","N/A",""
"","92705NVRSL1800E","UNIVERSAL CIRCUITS INC","1800 E NEWPORT CIRSANTA ANA, CA 92705","ORANGE","33.71891, -117.84347","13","1990","N/A",""
"","92705NVRSL2249S","UNIVERSAL CIRCUITS INC","2249 S YALE STSANTA ANA, CA 927044426","ORANGE","33.71663, -117.91613","39","2003","N/A",""
"","90058NVRSL252EV","UNIVERSAL DIE CASTING","2052 E VERNON AVELOS ANGELES, CA 90058","LOS ANGELES","34.00394, -118.23474","3","2006","N/A",""
"","90058NVRSL5001S","UNIVERSAL DIE CASTING","5001 SANTA FE AVELOS ANGELES, CA 90058","LOS ANGELES","33.99806, -118.23027","19","2003","N/A",""
"","90249NVRSL1502W","UNIVERSAL PLATING & INSPECTION CORP","1502 W 132ND STGARDENA, CA 90249","LOS ANGELES","33.91263, -118.30275","4","1990","N/A",""
"","94533NVRSL3530B","UNIVERSAL PROPULSION CO","3530 BRANSCOMBE RDFAIRFIELD, CA 94533","SOLANO","38.210189, -121.944644","18","2018","Report",""
"","95112NVRSL1925Z","UNIVERSAL SEMICONDUCTOR INC","1925 ZANKER RDSAN JOSE, CA 95112","SANTA CLARA","37.376131, -121.911983","7","1993","N/A",""
"","95206NVRSL950IN","UNIVERSAL-RUNDLE CORP","950 INDUSTRIAL DRSTOCKTON, CA 95206","SAN JOAQUIN","37.90976, -121.26324","6","1989","N/A",""
"","92345NLMTD8770C","UNLIMITED PERFORMANCE PRODUCTS","8770 CALIENTE STHESPERIA, CA 92345","SAN BERNARDINO","34.4108, -117.40373","16","2018","Report",""
"","91720NLMTD560WE","UNLIMITED PERFORMANCE PRODUCTS INC","560 W RINCONCORONA, CA 92880","RIVERSIDE","33.88918, -117.56941","22","2003","N/A",""
"","92621NCLCH2601E","UNOCAL CORP","2601 E IMPERIAL HWYBREA, CA 92821","ORANGE","33.91079, -117.867565","37","1991","N/A",""
"","92806RPRDC2100E","UOP LLC","2100 E ORANGETHROPE AVEANAHEIM, CA 92806","ORANGE","33.859738, -117.887494","46","2018","Report",""
"","92008PPRDC5909S","UPPER DECK CO","5909 SEA OTTER PLCARLSBAD, CA 92008","SAN DIEGO","33.13432, -117.25079","4","1994","N/A",""
"","92687PPRDC23705","UPPER DECK CO","23705 VIA DEL RIOYORBA LINDA, CA 92686","ORANGE","33.88223, -117.73625","2","1991","N/A",""
"","92670RTHNP550WC","URETHANE PLASTICS INC","550 W CROWTHER AVEPLACENTIA, CA 92670","ORANGE","33.86648, -117.87768","18","1992","N/A",""
"","92705RTHNT1202E","URETHANE TECH INC","1202 E WAKEHAM AVESANTA ANA, CA 92705","ORANGE","33.73722, -117.85294","2","1993","N/A",""
"","92718RTHNT7WHAT","URETHANE TECH INC","7 WHATNEYIRVINE, CA 92178","ORANGE","33.63687, -117.72031","3","1992","N/A",""
"","95342SDDSFINTER","US AIR FORCE CASTLE AFB CA","INTERSECTION OF SANTAFE HWY & BUHACH RDATWATER, CA 95301","MERCED","37.367361, -120.5636","2","1995","N/A",""
"","95852SRFRC5050D","US AIR FORCE MCCLELLAN AFB CA","5050 DUDLEY BLVDMCCLELLAN AFB, CA 956521389","SACRAMENTO","38.66, -121.3994","26","1999","N/A",""
"","92310SDDNTDIREC","US ARMY FORT IRWIN NATIONAL TRAINING CENTER","DPW ENVIRONMENTAL BLDG 602 5TH ST & BARSTOW RDFORT IRWIN, CA 923105085","SAN BERNARDINO","35.396333, -116.629925","170","2018","Report",""
"","93928SNVYFAFRCF","US ARMY GARRISON FORT HUNTER LIGGETT RANGES","BLDG 233 CALIFORNIA AVE ATT: IMHL-PWEFORT HUNTER LIGGETT, CA 93928","MONTEREY","35.956264, -121.231079","33","2018","Report",""
"","93451SRMYCHWY11","US ARMY NATIONAL GUARD CAMP ROBERTS RANGES","HWY 101 BLDG 910CAMP ROBERTS, CA 93451","SAN LUIS OBISPO","35.784431, -120.727939","34","2018","Report",""
"","93405SRMYC1SNMA","US ARMY NATIONAL GUARD CAMP SAN LUIS OBISPO RANGES","10 SONOMA AVE BUILDING 738SAN LUIS OBISPO, CA 93405","SAN LUIS OBISPO","35.323441, -120.729721","12","2018","Report",""
"","94607SRMYR24ENG","US ARMY RESERVE CENTER OAKLAND","2400 ENGINEER RD OAKLAND ARMY BASE, BLDG 1086OAKLAND, CA 94607","ALAMEDA","37.824339, -122.30143","3","2007","Report",""
"","96113SRRRMSIERR","US ARMY SIERRA ARMY DEPOT","74 C STREET BUILBING # 63HERLONG, CA 96113","LASSEN","40.14595, -120.12019","58","2018","Report",""
"","91719SBTTR1675S","US BATTERY MFG CO","1675 SAMPSON AVECORONA, CA 92879","RIVERSIDE","33.87882, -117.53458","27","2018","Report",""
"","93516SBRXCBORAX","US BORAX & CHEMICAL CORP","BORAX RDBORON, CA 93516","KERN","35.03544, -117.70033","11","1989","N/A",""
"","90744NTDST300FA","US BORAX INC","300 FALCON STWILMINGTON, CA 90744","LOS ANGELES","33.75687, -118.26559","76","2018","Report",""
"","94577SCNCM2756A","US CAN CO SAN LEANDRO PLANT #3","2756 ALVARADO STSAN LEANDRO, CA 94577","ALAMEDA","37.70897, -122.15444","10","1989","N/A",""
"","9210WBRDRP231MC","US CBP BORDER PATROL FIREARMS RANGE BE # CA0180","2301 MCCAIN ROADSAN DIEGO, CA 92101","SAN DIEGO","32.72943, -117.20893","8","2018","Report",""
"","9190WBLVRD2463R","US CBP BOULEVARD BORDER PATROL STATION #CA11560","2463 RIBBONWOOD ROADBOULEVARD, CA 91905","SAN DIEGO","32.68306, -116.293235","6","2018","Report",""
"","95112SCLLL520PA","US CELLULOSE ALTERNATIVE MATERIALS TECHNOLOGY INC","520 PARROTT STSAN JOSE, CA 951124120","SANTA CLARA","37.3079, -121.85117","98","2001","N/A",""
"","92029SCRCT271WI","US CIRCUIT INC  EPA ID# CAR000155887","2071 WINERIDGE PLESCONDIDO, CA 92029","SAN DIEGO","33.11533, -117.11515","13","2018","Report",""
"","94952SCSTG599TO","US COAST GUARD TRAINING CENTER PETALUMA","599 TOMALES ROADPETALUMA, CA 94952","SONOMA","38.257252, -122.80118","21","2018","Report",""
"","94035SDFNSBLDG5","US DEFENSE LOGISTICS AGENCY MOFFETT FIELD FUEL SUPPORT","BLDG 545MOFFETT FIELD, CA 94035","SANTA CLARA","37.411389, -122.0522","1","1994","N/A",""
"","90650SDFNS15306","US DEFENSE LOGISTICS AGENCY NORWALK FUEL SUPPORT POINT","15306 NORWALK BLVDNORWALK, CA 90650","LOS ANGELES","33.892391, -118.072909","2","1994","N/A",""
"","94553SDFNS700CA","US DEFENSE LOGISTICS AGENCY OZOL FUEL SUPPORT POINT","700 CARQUINEZ SCENIC DRMARTINEZ, CA 94553","CONTRA COSTA","38.01903, -122.14888","2","1994","N/A",""
"","93246SNVYN7AVEN","US DOD NAS LEMOORE (INSTALLATION)","700 AVENGER AVE COMMANDING OFFICERLEMOORE, CA 93246","KINGS","36.26475, -119.8712","41","2018","Report",""
"","93524RFRCF1SROS","US DOD USAF EDWARDS AFB CA","12 LABORATORY RDEDWARDS, CA 93524","KERN","34.949439, -117.8857","47","2018","Report",""
"","93727SRFRC5323E","US DOD USAF FRESNO ANG","5323 E MCKINLEY AVEFRESNO, CA 937272199","FRESNO","36.76519, -119.71177","12","2014","Report",""
"","9251WMRCHR452MS","US DOD USAF MARCH AIR RESERVE BASE","610 MEYER DR BLDG 2403MARCH ARB, CA 92518","RIVERSIDE","33.906389, -117.2557","9","2018","Report",""
"","94535SDDSR420AI","US DOD USAF TRAVIS AFB","400 BRENNAN CIRCLETRAVIS AFB, CA 94535","SOLANO","38.26445, -121.9332","20","2018","Report",""
"","93437SDDSF747NE","US DOD USAF VANDENBERG AFB","1028 ICELAND AVEVANDENBERG AFB, CA 93437","SANTA BARBARA","34.73249, -120.57044","30","2018","Report",""
"","91311SDTCSTOPOF","US DOE ENERGY TECHNOLOGY ENGINEERING CENTER (ETEC)","TOP OF WOOLSEY CANYON RDCHATSWORTH, CA 91311","VENTURA","34.2367, -118.6676","7","1997","N/A",""
"","91311RCKWLTOPOF","US DOE ETEC - ROCKWELL INTL CORP ROCKETDYNE DIV","TOP OF WOOLSEY CANYON RDCHATSWORTH, CA 91311","LOS ANGELES","34.2367, -118.6676","28","1993","N/A",""
"","95376SDLLN15999","US DOE LLNL EXPERIMENTAL TEST SITE (SITE 300)","15999 CORRAL HOLLOW RDTRACY, CA 95376","SAN JOAQUIN","37.644306, -121.576667","18","2018","Report",""
"","93276SDNVL28590","US DOE NAVAL PETROLEUM RESERVES","28590 HWY 119TUPMAN, CA 93276","KERN","35.23893, -119.35951","41","1997","N/A",""
"","94550SDSND7011E","US DOE SANDIA NATIONAL LABS/CALIFORNIA","7011 EAST AVELIVERMORE, CA 94550","ALAMEDA","37.67978, -121.71074","18","2018","Report",""
"","94550LCKHD7011E","US DOE SANDIA NATIONAL LABS/CALIFORNIA-NTESS","7011 EAST AVELIVERMORE, CA 94550","ALAMEDA","37.67978, -121.71074","0","-","N/A",""
"","94025SDSTN2575S","US DOE SLAC NATIONAL ACCELERATOR LABORATORY","2575 SAND HILL RD M/S 84MENLO PARK, CA 94025","SAN MATEO","37.42125, -122.20422","33","2018","Report",""
"","90058SFLTR5375S","US ECOLOGY VERNON INC","5375 S BOYLE AVEVERNON, CA 90058","LOS ANGELES","33.994047, -118.216312","331","2018","Report",""
"","92805SFLTR1340A","US FILTER CONTINENTAL WESTERN WATER CONDITIONING","1340 ALLEC STANAHEIM, CA 92805","ORANGE","33.8146, -117.90007","2","1994","N/A",""
"","90021SFLTR1441E","US FILTER/ARROWHEAD","1441 E WASHINGTON BLVDLOS ANGELES, CA 90021","LOS ANGELES","34.02268, -118.24713","1","1994","N/A",""
"","92020SFLTR601FR","US FILTER/ARROWHEAD","601 FRONT STEL CAJON, CA 92020","SAN DIEGO","32.78938, -116.97671","1","1994","N/A",""
"","95035RRWHD960AM","US FILTER/ARROWHEAD","960 AMES AVEMILPITAS, CA 95035","SANTA CLARA","37.42042, -121.88752","4","1994","N/A",""
"","94303SFLTR930CO","US FILTER/CONTINENTAL","930 COMMERCIAL STPALO ALTO, CA 94303","SANTA CLARA","37.42324, -122.1001","1","1994","N/A",""
"","9240WSFRST265EP","US FOREST SERVICE AIR TANKER BASE","2065 E PERIMETER RDSAN BERNARDINO, CA 92408","SAN BERNARDINO","34.1064, -117.235886","3","2018","Report",""
"","96020SDFRSHWY36","US FOREST SERVICE CHESTER AIRTANKER BASE","900 MAIN STCHESTER, CA 96020","PLUMAS","40.286435, -121.238819","2","2001","N/A",""
"","95973SDCHC1335F","US FOREST SERVICE CHICO AIR ATTACK BASECA DEPT OF FORESTRY","1335 FORTRESS STCHICO, CA 95973","BUTTE","39.80294, -121.85795","2","2003","N/A",""
"","93727SFRST2307N","US FOREST SERVICE FRESNO AIRTANKER BASE","2307 N CLOVIS AVEFRESNO, CA 93727","FRESNO","36.76811, -119.70034","1","2001","N/A",""
"","92545SDFRS36850","US FOREST SERVICE HEMET AIRTANKER BASE","36850 STETSON AVEHEMET, CA 92545","RIVERSIDE","33.72932, -117.01533","4","1997","N/A",""
"","9325WSFRST2125S","US FOREST SERVICE PORTERVILLE AIRTANKER BASE","2125 S. NEWCOMB ST.PORTERVILLE, CA 93257","TULARE","36.024953, -119.053363","1","2008","Report",""
"","96002SDFRS6101A","US FOREST SERVICE REDDING AIRTANKER BASE","6101 AIRPORT RDREDDING, CA 96002","SHASTA","40.51929, -122.30275","7","2018","Report",""
"","95828GRNST58548","US GREENFIBER LLC","5854 88TH STREETSACRAMENTO, CA 95828","SACRAMENTO","38.52093, -121.37929","14","2008","Report",""
"","90501NTDST401VA","US GYPSUM CO","401 VAN NESS AVETORRANCE, CA 90501","LOS ANGELES","33.84379, -118.31886","49","2018","Report",""
"","92244NTDST3810W","US GYPSUM CO","3810 W EVAN HEWES HWYEL CENTRO, CA 92243","IMPERIAL","32.79107, -115.71594","27","2018","Report",""
"","90670NTDST13710","US INK CORP","13710 BORATE STSANTA FE SPRINGS, CA 90670","LOS ANGELES","33.89966, -118.03889","16","1999","N/A",""
"","90023WTCCR4000E","US LUBRICANT OIL","4000 E WASHINGTON BLVDCOMMERCE, CA 90023","LOS ANGELES","34.01078, -118.1907","42","2018","Report",""
"","92145SMRNC45249","US MARINE CORPS AIR STATION MIRAMAR","45249 MIRAMAR WAYSAN DIEGO, CA 92145","SAN DIEGO","32.882236, -117.144252","70","2018","Report",""
"","92311SDDSMB505B","US MARINE CORPS LOGISTICS BASE BARSTOW NEBO RANGE","B570 BOX 110570BARSTOW, CA 92311","SAN BERNARDINO","34.878331, -116.9389","56","2018","Report",""
